user_id,signup_date,cohort_month,channel,device,region,user_segment,age,prior_python_score,prior_sql_score,experiment_group,assigned_at,sessions_7d,lessons_started_7d,lessons_completed_7d,study_minutes_7d,activated_7d,paywall_seen,trial_started,paid_14d,monthly_price,revenue_30d,refund_30d,payment_failed,retained_30d,retained_60d,churned_60d,support_tickets_30d,csat,nps_score,quiz_score_after,marketing_spend_user,is_test_account
U004942,2026-04-09,2026-04,organic,android,Saint Petersburg,career_switcher,24.0,51.2,33.8,smart_onboarding,2026-04-09,6,6,6,160.0,True,True,False,False,0,0.0,False,False,True,True,False,0,,8.0,69.9,0.0,False
U004943,2026-04-03,2026-04,influencer,ios,Kazan,career_switcher,18.0,15.1,34.8,smart_onboarding,2026-04-04,4,5,2,157.9,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,45.6,665.59,False
U004944,2026-06-16,2026-06,paid_search,desktop,Saint Petersburg,career_switcher,36.0,43.1,74.9,smart_onboarding,2026-06-16,6,5,3,182.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,77.0,543.19,False
U004945,2026-03-11,2026-03,paid_search,desktop,Saint Petersburg,student,42.0,70.8,65.8,control,2026-03-12,7,8,8,231.6,True,True,True,False,0,0.0,False,False,True,True,False,0,,6.0,100.0,631.41,False
U004946,2026-06-22,2026-06,paid_search,desktop,Yekaterinburg,manager,30.0,39.4,25.1,control,2026-06-23,9,7,5,205.3,True,True,True,False,0,0.0,False,False,False,False,False,0,,8.0,53.9,433.85,False
U004947,2026-06-12,2026-06,paid_search,desktop,Moscow,junior_analyst,37.0,88.0,61.4,smart_onboarding,2026-06-13,7,5,5,191.5,True,True,False,True,2990,2990.0,False,False,True,True,False,0,,8.0,71.1,480.73,False
U004948,2026-04-24,2026-04,email,desktop,Moscow,other,31.0,75.8,60.5,smart_onboarding,2026-04-25,11,16,13,355.3,True,True,False,True,1490,1490.0,False,False,True,True,False,0,,9.0,100.0,82.29,False
U004949,2026-02-10,2026-02,organic,mobile_web,Other,junior_analyst,,51.2,29.3,control,2026-02-10,6,5,2,145.7,True,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,51.7,0.0,False
U004950,2026-04-15,2026-04,paid_search,desktop,Yekaterinburg,junior_analyst,25.0,43.7,84.2,control,2026-04-16,6,9,8,224.0,True,True,True,True,990,990.0,False,False,True,True,False,0,,10.0,84.2,492.73,False
U004951,2026-02-14,2026-02,paid_social,android,Saint Petersburg,junior_analyst,27.0,66.1,44.6,control,2026-02-14,6,8,5,205.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,83.4,327.13,False
U004952,2026-01-10,2026-01,paid_social,ios,,junior_analyst,35.0,53.5,54.5,smart_onboarding,2026-01-11,4,5,4,159.7,True,True,False,True,1490,1490.0,False,False,False,False,True,0,,10.0,79.6,623.14,False
U004953,2026-02-10,2026-02,organic,ios,Novosibirsk,career_switcher,27.0,36.3,52.0,control,2026-02-10,9,7,3,152.5,True,True,True,True,990,990.0,False,False,True,False,True,0,,4.0,44.8,0.0,False
U004954,2026-01-01,2026-01,email,android,Moscow,career_switcher,25.0,42.8,52.8,smart_onboarding,2026-01-01,2,7,4,100.9,True,True,False,False,0,0.0,False,False,True,False,False,0,,10.0,74.1,64.85,False
U004955,2026-02-16,2026-02,paid_search,ios,Moscow,junior_analyst,25.0,25.0,65.0,smart_onboarding,2026-02-17,11,12,4,181.3,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,62.5,591.98,False
U004956,2026-05-21,2026-05,paid_search,desktop,Kazan,career_switcher,29.0,67.2,69.1,control,2026-05-22,0,1,1,76.2,False,False,False,False,0,0.0,False,False,False,False,False,0,,4.0,66.2,464.19,False
U004957,2026-02-07,2026-02,organic,android,Kazan,manager,24.0,43.0,17.2,smart_onboarding,2026-02-08,2,3,1,90.0,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,58.7,0.0,False
U004958,2026-01-20,2026-01,paid_search,mobile_web,Moscow,career_switcher,32.0,37.5,23.5,smart_onboarding,2026-01-21,1,3,2,90.6,False,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,32.6,326.12,False
U004959,2026-02-13,2026-02,paid_search,android,Yekaterinburg,career_switcher,27.0,10.3,46.3,smart_onboarding,2026-02-13,4,3,3,103.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,53.2,599.12,False
U004960,2026-03-19,2026-03,paid_social,android,Yekaterinburg,student,35.0,60.1,0.0,control,2026-03-20,4,4,2,94.3,True,True,False,False,0,0.0,False,False,True,True,False,0,,10.0,66.9,499.52,False
U004961,2026-05-09,2026-05,email,desktop,Saint Petersburg,career_switcher,26.0,21.9,29.2,control,2026-05-10,6,4,2,171.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,48.2,85.95,False
U004962,2026-05-20,2026-05,paid_social,ios,Yekaterinburg,other,23.0,36.8,41.8,control,2026-05-20,5,10,5,131.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,55.6,189.33,False
U004963,2026-06-11,2026-06,organic,android,Moscow,junior_analyst,30.0,39.6,23.3,smart_onboarding,2026-06-11,7,5,3,157.9,True,True,True,True,990,990.0,False,False,True,False,True,0,,8.0,52.4,0.0,False
U004964,2026-03-20,2026-03,paid_social,ios,Moscow,career_switcher,,46.0,34.9,smart_onboarding,2026-03-20,5,4,2,112.8,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,59.0,451.43,False
U004965,2026-05-07,2026-05,paid_social,ios,Saint Petersburg,other,,51.4,39.4,control,2026-05-07,3,5,4,121.8,True,True,True,False,0,0.0,False,False,True,True,False,0,,8.0,48.1,657.02,False
U004966,2026-06-05,2026-06,paid_search,ios,Moscow,manager,26.0,0.0,43.1,smart_onboarding,2026-06-06,5,6,3,122.0,True,True,False,False,0,0.0,False,True,True,False,False,2,5.0,10.0,38.8,584.29,False
U004967,2026-05-13,2026-05,organic,android,Kazan,student,28.0,44.9,20.9,smart_onboarding,2026-05-14,3,7,2,84.0,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,54.2,0.0,False
U004968,2026-01-30,2026-01,influencer,desktop,Saint Petersburg,other,31.0,21.4,14.6,smart_onboarding,2026-01-31,4,7,2,89.5,True,True,False,True,990,990.0,False,False,False,False,True,0,,9.0,29.3,571.04,False
U004969,2026-03-29,2026-03,paid_search,android,Yekaterinburg,other,25.0,93.4,13.0,control,2026-03-30,4,7,4,129.1,True,True,True,True,990,990.0,False,False,False,False,True,0,,10.0,49.4,372.04,False
U004970,2026-02-24,2026-02,organic,android,Yekaterinburg,junior_analyst,27.0,70.9,71.7,smart_onboarding,2026-02-24,4,6,5,168.2,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,97.9,0.0,False
U004971,2026-02-19,2026-02,paid_social,desktop,Moscow,junior_analyst,22.0,81.3,22.5,smart_onboarding,2026-02-20,7,8,8,240.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,100.0,220.88,False
U004972,2026-01-10,2026-01,paid_search,android,Other,career_switcher,31.0,52.8,36.4,control,2026-01-11,3,2,1,85.6,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,57.3,425.12,False
U004973,2026-03-02,2026-03,organic,ios,Other,career_switcher,24.0,34.5,0.0,smart_onboarding,2026-03-03,3,8,5,149.1,True,True,True,True,1490,2980.0,False,False,False,False,True,0,,7.0,53.8,0.0,False
U004974,2026-02-05,2026-02,organic,ios,Novosibirsk,career_switcher,32.0,46.5,21.0,control,2026-02-06,7,2,1,114.3,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,51.6,0.0,False
U004975,2026-06-15,2026-06,referral,ios,Kazan,junior_analyst,33.0,49.5,54.3,smart_onboarding,2026-06-16,6,7,6,185.4,True,True,False,False,0,0.0,False,False,True,False,False,0,,6.0,91.0,153.19,False
U004976,2026-05-06,2026-05,email,ios,Kazan,manager,21.0,72.0,66.3,smart_onboarding,2026-05-06,8,9,8,231.7,True,True,False,True,1990,1990.0,False,False,True,False,True,0,,7.0,91.7,97.1,False
U004977,2026-05-22,2026-05,paid_search,mobile_web,Saint Petersburg,student,21.0,38.9,72.3,control,2026-05-22,2,5,0,43.8,False,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,62.9,568.33,False
U004978,2026-01-19,2026-01,paid_search,desktop,Other,manager,40.0,36.5,41.8,control,2026-01-20,2,1,1,50.3,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,50.5,603.1,False
U004979,2026-01-13,2026-01,paid_social,android,Moscow,other,25.0,16.3,19.3,control,2026-01-13,3,4,4,123.6,True,True,False,True,1990,1990.0,False,False,True,True,False,0,,8.0,67.8,592.88,False
U004980,2026-01-03,2026-01,organic,mobile_web,Moscow,other,30.0,53.3,54.4,control,2026-01-03,1,3,1,62.3,False,True,False,True,990,990.0,False,False,False,False,True,0,,8.0,73.3,0.0,False
U004981,2026-04-07,2026-04,paid_social,desktop,Saint Petersburg,manager,25.0,65.9,63.2,control,2026-04-08,5,7,5,161.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,76.5,104.68,False
U004982,2026-01-09,2026-01,paid_social,android,Moscow,junior_analyst,30.0,47.9,43.4,smart_onboarding,2026-01-10,4,4,2,92.4,True,True,True,False,0,0.0,False,False,False,False,False,0,,7.0,60.3,292.01,False
U004983,2026-05-09,2026-05,organic,desktop,Saint Petersburg,junior_analyst,34.0,44.9,32.9,control,2026-05-09,5,8,3,156.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,43.0,0.0,False
U004984,2026-04-14,2026-04,paid_social,ios,Moscow,manager,33.0,36.5,41.0,smart_onboarding,2026-04-15,2,7,5,134.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,52.5,483.47,False
U004985,2026-06-22,2026-06,organic,android,Other,student,30.0,37.2,64.8,smart_onboarding,2026-06-23,4,4,3,104.6,True,True,True,False,0,0.0,False,False,False,False,False,0,,8.0,51.8,0.0,False
U004986,2026-06-19,2026-06,organic,ios,Moscow,career_switcher,29.0,73.4,49.5,control,2026-06-19,6,7,6,186.3,True,True,False,True,2990,2990.0,False,False,True,True,False,0,,7.0,100.0,0.0,False
U004987,2026-05-01,2026-05,paid_search,android,Yekaterinburg,career_switcher,27.0,11.0,37.0,control,2026-05-01,1,2,0,29.8,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,41.2,442.37,False
U004988,2026-02-09,2026-02,organic,ios,Kazan,student,18.0,26.6,36.5,control,2026-02-10,6,6,3,133.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,54.7,0.0,False
U004989,2026-04-19,2026-04,organic,android,Yekaterinburg,student,34.0,61.3,35.2,control,2026-04-20,2,4,3,141.4,True,True,True,True,1490,2980.0,True,False,True,True,False,2,3.0,6.0,56.0,0.0,False
U004990,2026-02-20,2026-02,organic,ios,Moscow,career_switcher,30.0,25.4,31.4,control,2026-02-20,7,9,4,149.0,True,True,False,False,0,0.0,False,False,False,False,False,1,3.0,6.0,68.7,0.0,False
U004991,2026-05-13,2026-05,paid_social,desktop,Moscow,junior_analyst,42.0,65.0,67.2,smart_onboarding,2026-05-13,5,5,4,159.2,True,True,False,True,990,990.0,False,False,True,True,False,0,,9.0,90.8,293.15,False
U004992,2026-03-07,2026-03,organic,desktop,Other,career_switcher,18.0,47.3,38.2,smart_onboarding,2026-03-08,7,4,2,114.3,True,True,False,False,0,0.0,False,False,True,False,False,0,,6.0,62.0,0.0,False
U004993,2026-06-25,2026-06,referral,ios,Moscow,other,38.0,19.6,51.0,control,2026-06-25,4,2,1,68.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,48.6,178.41,False
U004994,2026-04-20,2026-04,referral,ios,Saint Petersburg,student,28.0,50.7,34.4,smart_onboarding,2026-04-21,5,2,1,70.2,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,54.7,86.73,False
U004995,2026-02-10,2026-02,paid_search,desktop,Moscow,career_switcher,27.0,41.8,59.6,smart_onboarding,2026-02-11,7,12,8,232.1,True,True,True,False,0,0.0,False,False,True,True,False,0,,3.0,80.8,302.46,False
U004996,2026-04-30,2026-04,email,android,Moscow,student,31.0,29.8,13.7,control,2026-05-01,2,3,0,52.6,False,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,38.2,76.72,False
U004997,2026-04-26,2026-04,paid_search,android,Novosibirsk,career_switcher,25.0,47.3,35.9,control,2026-04-27,7,6,2,109.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,44.6,511.44,False
U004998,2026-01-11,2026-01,paid_search,mobile_web,Yekaterinburg,student,,40.2,67.3,control,2026-01-12,3,1,0,57.8,False,True,False,False,0,0.0,False,False,False,False,False,1,4.0,7.0,49.9,498.37,False
U004999,2026-05-08,2026-05,paid_search,ios,Other,junior_analyst,35.0,81.8,54.4,control,2026-05-08,4,3,3,210.5,True,True,False,False,0,0.0,False,False,True,True,False,1,5.0,9.0,61.0,533.56,False
U005000,2026-03-06,2026-03,paid_social,desktop,Moscow,student,33.0,53.3,3.9,smart_onboarding,2026-03-06,3,9,5,144.2,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,38.4,316.78,False
U005001,2026-04-26,2026-04,paid_search,android,Saint Petersburg,student,29.0,96.6,48.8,smart_onboarding,2026-04-27,3,5,4,112.0,True,True,True,True,990,990.0,False,True,False,False,True,3,4.0,6.0,73.5,610.0,False
U005002,2026-06-24,2026-06,paid_social,desktop,Other,junior_analyst,35.0,42.0,57.2,control,2026-06-24,6,10,8,268.7,True,True,False,True,990,990.0,False,False,True,True,False,0,,9.0,81.9,383.47,False
U005003,2026-05-05,2026-05,paid_search,android,Moscow,career_switcher,26.0,56.5,64.4,smart_onboarding,2026-05-06,4,5,4,151.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,62.0,453.39,False
U005004,2026-01-18,2026-01,influencer,ios,Novosibirsk,career_switcher,28.0,38.0,10.4,smart_onboarding,2026-01-18,5,8,5,170.6,True,True,False,True,1490,1490.0,False,False,True,True,False,0,,6.0,75.0,526.6,False
U005005,2026-03-01,2026-03,organic,ios,Saint Petersburg,student,27.0,67.9,28.5,control,2026-03-01,3,2,1,159.2,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,73.2,0.0,False
U005006,2026-05-06,2026-05,paid_search,android,Moscow,career_switcher,19.0,62.2,31.3,control,2026-05-06,9,4,3,129.3,True,True,True,False,0,0.0,False,True,True,False,False,1,3.0,8.0,64.5,360.2,False
U005007,2026-02-27,2026-02,paid_social,android,Moscow,junior_analyst,43.0,26.4,53.2,smart_onboarding,2026-02-27,3,4,2,143.8,False,True,True,False,0,0.0,False,False,True,True,False,0,,7.0,61.5,471.85,False
U005008,2026-06-14,2026-06,organic,android,Moscow,student,25.0,53.5,34.3,control,2026-06-15,3,5,3,126.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,82.0,0.0,False
U005009,2026-01-19,2026-01,influencer,android,Other,manager,20.0,19.5,24.9,smart_onboarding,2026-01-19,7,11,3,189.3,True,True,True,True,990,990.0,False,False,True,False,True,0,,8.0,43.2,488.18,False
U005010,2026-01-22,2026-01,paid_search,ios,Moscow,manager,31.0,55.2,33.2,control,2026-01-22,2,3,2,96.3,False,True,False,False,0,0.0,False,True,False,False,False,0,,10.0,46.8,483.29,False
U005011,2026-01-23,2026-01,referral,ios,Kazan,junior_analyst,25.0,69.6,76.8,control,2026-01-24,10,10,7,275.2,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,93.3,101.06,False
U005012,2026-01-27,2026-01,paid_search,android,Yekaterinburg,career_switcher,25.0,13.2,29.2,control,2026-01-28,7,8,5,183.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,69.3,443.45,False
U005013,2026-04-22,2026-04,organic,ios,Other,student,27.0,59.5,49.5,control,2026-04-22,6,4,3,155.2,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,68.5,0.0,False
U005014,2026-05-31,2026-05,referral,ios,Other,manager,,82.4,37.5,control,2026-06-01,4,10,9,206.0,True,True,True,True,1490,1490.0,False,False,False,False,True,0,,10.0,100.0,156.0,False
U005015,2026-02-26,2026-02,organic,android,Yekaterinburg,junior_analyst,32.0,59.1,50.1,smart_onboarding,2026-02-26,10,10,6,210.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,83.8,0.0,False
U005016,2026-05-01,2026-05,email,ios,Other,manager,29.0,62.8,46.2,smart_onboarding,2026-05-02,3,4,3,165.8,True,True,True,True,990,990.0,False,False,True,True,False,0,,9.0,78.5,60.27,True
U005017,2026-06-01,2026-06,organic,desktop,Moscow,junior_analyst,26.0,64.0,56.1,control,2026-06-01,4,5,3,113.2,True,True,False,True,1490,1490.0,False,True,True,True,False,2,5.0,5.0,62.7,0.0,False
U005018,2026-02-24,2026-02,influencer,ios,Yekaterinburg,career_switcher,34.0,36.7,56.0,smart_onboarding,2026-02-25,2,2,2,142.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,49.7,591.67,False
U005019,2026-03-02,2026-03,paid_search,desktop,Saint Petersburg,manager,41.0,32.6,48.3,control,2026-03-03,2,3,2,120.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,42.0,455.33,False
U005020,2026-03-29,2026-03,paid_search,desktop,Moscow,student,41.0,61.8,35.1,control,2026-03-29,2,2,0,61.5,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,47.1,532.44,False
U005021,2026-05-03,2026-05,paid_social,android,Moscow,career_switcher,20.0,29.8,60.4,smart_onboarding,2026-05-03,8,10,7,186.5,True,True,False,False,0,0.0,False,False,True,True,False,0,,4.0,82.7,499.6,False
U005022,2026-02-05,2026-02,organic,ios,Moscow,junior_analyst,27.0,51.6,40.6,control,2026-02-06,4,3,3,153.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,58.4,0.0,False
U005023,2026-02-02,2026-02,paid_search,android,Other,student,23.0,80.5,25.5,smart_onboarding,2026-02-02,7,5,2,94.9,True,True,False,True,1490,1490.0,False,False,True,False,True,0,,6.0,50.0,515.9,False
U005024,2026-06-01,2026-06,organic,ios,Moscow,junior_analyst,18.0,70.0,65.9,control,2026-06-02,7,8,6,173.5,True,True,False,True,1490,1490.0,False,False,True,True,False,0,,9.0,93.3,0.0,False
U005025,2026-01-11,2026-01,paid_search,ios,Saint Petersburg,manager,29.0,35.5,77.1,control,2026-01-12,4,3,2,133.7,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,75.4,402.28,False
U005026,2026-03-09,2026-03,referral,android,Saint Petersburg,career_switcher,33.0,42.4,29.8,control,2026-03-09,2,2,0,134.6,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,50.1,135.89,False
U005027,2026-01-16,2026-01,email,desktop,Other,student,26.0,26.6,32.5,control,2026-01-17,3,2,2,94.3,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,50.4,69.46,False
U005028,2026-02-12,2026-02,organic,android,Saint Petersburg,career_switcher,37.0,42.7,48.0,control,2026-02-12,4,5,3,90.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,69.7,0.0,False
U005029,2026-06-14,2026-06,paid_social,desktop,Yekaterinburg,student,,52.4,40.3,control,2026-06-15,6,3,1,125.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,3.0,50.2,576.73,False
U005030,2026-04-15,2026-04,email,android,Moscow,manager,30.0,29.0,39.9,smart_onboarding,2026-04-16,4,4,2,105.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,42.3,91.67,False
U005031,2026-04-29,2026-04,paid_social,android,Saint Petersburg,junior_analyst,34.0,45.2,81.9,smart_onboarding,2026-04-29,4,9,6,187.8,True,True,True,False,0,0.0,False,True,True,True,False,1,3.0,5.0,70.0,392.76,False
U005032,2026-06-11,2026-06,paid_social,android,Kazan,junior_analyst,26.0,64.5,84.6,control,2026-06-11,5,3,3,121.3,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,67.6,388.66,False
U005033,2026-01-03,2026-01,paid_search,desktop,Moscow,junior_analyst,33.0,48.7,45.8,smart_onboarding,2026-01-04,5,1,1,70.8,False,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,62.9,546.41,False
U005034,2026-01-19,2026-01,organic,mobile_web,Kazan,junior_analyst,24.0,40.9,46.6,smart_onboarding,2026-01-19,8,9,4,175.0,True,True,False,False,0,0.0,False,False,True,False,False,0,,3.0,76.1,0.0,False
U005035,2026-04-22,2026-04,referral,ios,Moscow,other,27.0,20.2,17.8,control,2026-04-23,6,6,3,153.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,23.5,111.73,False
U005036,2026-03-07,2026-03,email,desktop,Other,career_switcher,23.0,31.2,46.3,smart_onboarding,2026-03-08,5,5,3,145.8,True,True,True,False,0,0.0,False,False,True,False,False,0,,6.0,64.5,44.19,False
U005037,2026-06-27,2026-06,paid_social,ios,Moscow,student,30.0,27.7,76.3,control,2026-06-28,4,8,6,153.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,74.0,130.18,False
U005038,2026-01-31,2026-01,referral,ios,Saint Petersburg,junior_analyst,34.0,58.1,81.6,smart_onboarding,2026-02-01,9,2,2,152.5,True,True,False,True,990,990.0,False,False,True,False,True,0,,8.0,66.8,87.13,False
U005039,2026-01-02,2026-01,paid_social,desktop,Saint Petersburg,other,24.0,40.3,26.9,control,2026-01-03,5,3,1,74.4,False,True,True,True,1490,1490.0,False,False,True,True,False,0,,6.0,45.0,216.42,False
U005040,2026-01-13,2026-01,influencer,ios,Kazan,career_switcher,31.0,21.4,38.2,control,2026-01-14,5,2,1,154.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,36.1,386.42,False
U005041,2026-06-01,2026-06,paid_social,android,Kazan,junior_analyst,27.0,60.8,34.8,smart_onboarding,2026-06-02,6,6,4,182.4,True,True,True,True,1490,1490.0,False,False,True,False,True,0,,8.0,64.6,418.83,False
U005042,2026-04-08,2026-04,organic,ios,Novosibirsk,career_switcher,28.0,54.1,45.3,smart_onboarding,2026-04-09,4,2,2,88.3,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,46.1,0.0,False
U005043,2026-02-02,2026-02,organic,ios,Yekaterinburg,student,27.0,66.1,41.2,smart_onboarding,2026-02-02,5,7,6,146.7,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,91.9,0.0,False
U005044,2026-01-23,2026-01,organic,desktop,,manager,29.0,76.7,39.9,control,2026-01-24,7,7,4,179.4,True,True,True,False,0,0.0,False,False,True,True,False,0,,5.0,60.9,0.0,False
U005045,2026-05-27,2026-05,organic,android,Moscow,other,30.0,36.8,21.4,smart_onboarding,2026-05-27,0,0,0,52.4,False,False,False,False,0,0.0,False,False,False,False,False,0,,6.0,40.3,0.0,False
U005046,2026-01-21,2026-01,paid_search,desktop,Other,career_switcher,24.0,46.9,20.3,control,2026-01-22,5,8,4,136.5,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,40.6,445.41,False
U005047,2026-06-13,2026-06,email,ios,Other,student,23.0,49.1,0.0,smart_onboarding,2026-06-13,2,0,0,70.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,20.9,91.44,False
U005048,2026-04-05,2026-04,referral,mobile_web,Saint Petersburg,career_switcher,35.0,41.1,3.7,control,2026-04-06,5,4,2,98.2,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,50.6,194.37,False
U005049,2026-04-08,2026-04,paid_social,ios,Kazan,career_switcher,27.0,30.9,35.8,smart_onboarding,2026-04-09,7,9,2,117.3,True,True,True,False,0,0.0,False,False,False,False,False,0,,9.0,30.5,466.51,False
U005050,2026-01-06,2026-01,paid_social,android,Moscow,student,24.0,16.6,52.0,control,2026-01-07,2,3,0,103.0,False,True,False,False,0,0.0,False,False,True,True,False,0,,8.0,42.8,467.89,False
U005051,2026-02-19,2026-02,influencer,desktop,Kazan,junior_analyst,24.0,65.1,42.1,smart_onboarding,2026-02-20,8,13,10,291.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,92.1,489.93,False
U005052,2026-03-01,2026-03,organic,desktop,Moscow,career_switcher,18.0,54.9,28.5,control,2026-03-01,2,1,0,61.2,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,41.0,0.0,False
U005053,2026-05-02,2026-05,organic,android,Moscow,career_switcher,31.0,35.2,8.9,control,2026-05-02,4,6,2,115.1,True,True,True,False,0,0.0,False,False,True,False,False,0,,8.0,51.3,0.0,False
U005054,2026-05-11,2026-05,organic,desktop,Saint Petersburg,other,25.0,63.9,16.9,smart_onboarding,2026-05-12,4,9,7,155.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,79.8,0.0,False
U005055,2026-01-14,2026-01,organic,ios,Moscow,career_switcher,26.0,48.5,26.4,smart_onboarding,2026-01-14,4,7,3,160.5,True,True,False,False,0,0.0,False,False,False,False,False,1,4.0,7.0,58.4,0.0,False
U005056,2026-01-25,2026-01,organic,android,Kazan,career_switcher,26.0,24.5,38.8,control,2026-01-26,5,7,4,134.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,33.2,0.0,False
U005057,2026-01-17,2026-01,paid_social,desktop,Novosibirsk,junior_analyst,31.0,74.1,64.3,smart_onboarding,2026-01-18,8,9,7,207.0,True,True,True,True,990,990.0,False,False,True,True,False,0,,6.0,84.9,237.79,False
U005058,2026-03-15,2026-03,organic,android,Moscow,junior_analyst,32.0,37.1,42.2,smart_onboarding,2026-03-15,2,3,2,78.2,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,60.5,0.0,False
U005059,2026-03-31,2026-03,email,mobile_web,Moscow,student,26.0,20.8,67.3,smart_onboarding,2026-04-01,4,5,4,170.4,True,True,True,True,990,990.0,False,False,True,True,False,0,,7.0,66.0,82.02,False
U005060,2026-02-22,2026-02,influencer,ios,Kazan,career_switcher,24.0,30.7,23.7,smart_onboarding,2026-02-23,6,10,3,142.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,41.9,730.12,False
U005061,2026-04-24,2026-04,paid_social,android,Other,manager,42.0,45.9,52.8,control,2026-04-25,4,4,3,146.0,True,True,True,True,1490,1490.0,False,False,True,True,False,0,,10.0,69.9,587.3,False
U005062,2026-03-06,2026-03,paid_social,ios,Saint Petersburg,career_switcher,29.0,33.6,55.3,smart_onboarding,2026-03-07,6,8,4,123.0,True,True,True,True,2990,2990.0,False,False,True,True,False,0,,9.0,82.1,453.3,True
U005063,2026-06-26,2026-06,email,android,Saint Petersburg,career_switcher,34.0,60.4,53.4,smart_onboarding,2026-06-27,8,15,12,320.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,100.0,83.15,False
U005064,2026-05-30,2026-05,paid_social,ios,Moscow,student,21.0,40.7,25.1,control,2026-05-31,4,2,2,100.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,30.0,139.29,False
U005065,2026-05-10,2026-05,referral,ios,Other,other,31.0,38.4,36.2,smart_onboarding,2026-05-11,0,3,2,115.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,62.7,153.47,False
U005066,2026-02-01,2026-02,paid_search,ios,Other,junior_analyst,26.0,60.8,52.1,control,2026-02-01,6,5,4,142.3,True,True,True,True,1990,1990.0,False,False,False,False,True,0,,5.0,88.3,598.01,False
U005067,2026-02-28,2026-02,paid_search,desktop,Other,career_switcher,31.0,61.8,14.6,smart_onboarding,2026-03-01,7,9,3,118.7,True,True,True,False,0,0.0,False,False,False,False,False,0,,7.0,57.3,591.76,False
